timestamp,job_name,status,rows_processed,duration_seconds,partition_path,error_message
2026-02-11T14:01:15.662255,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:01:15.787632,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T14:01:17.083630,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:01:17.799596,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:01:18.135915,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:01:18.640130,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T14:01:18.976359,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:23:26.691817,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:23:26.710178,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T14:23:26.750895,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:23:26.935138,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:23:27.001919,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:23:27.138453,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T14:23:27.280378,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:26:24.644426,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:26:24.768958,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T14:26:24.952624,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:26:25.329006,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:26:25.526157,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:26:25.893367,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T14:26:26.133517,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:27:00.935976,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:27:00.957442,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T14:27:01.013662,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:27:01.200353,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:27:01.255591,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:27:01.380834,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T14:27:01.485002,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:31:46.281816,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:31:46.315182,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T14:31:46.388009,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:31:46.625692,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:31:46.699707,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:31:46.849617,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T14:31:47.083153,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:36:21.105653,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:36:21.206756,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T14:36:21.251049,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:36:21.380087,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:36:21.431036,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T14:36:21.509883,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T14:36:21.585369,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T15:24:21.952932,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T15:24:22.107774,test_api.users,SECRETS_INVALID,0,0,,Source 'test_api' not found in secrets
2026-02-11T15:24:22.221723,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T15:24:22.651874,test_db.orders,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T15:24:22.761641,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
2026-02-11T15:24:23.050768,oracle_db.products,SECRETS_INVALID,0,0,,Missing secret keys for oracle_db: ['database']
2026-02-11T15:24:23.250206,test_db.customers,SECRETS_INVALID,0,0,,Source 'test_db' not found in secrets
