timestamp,job_name,status,rows_processed,duration_seconds,partition_path,error_message
2026-01-18T19:08:24.316951,postgres_source.orders,SUCCESS,0,13.75,postgres_source/orders/2026/01/18,
2026-01-18T19:08:34.201165,postgres_source.orders,SUCCESS,0,9.87,postgres_source/orders/2026/01/18,
2026-01-18T19:08:44.231444,oracle_db.employees,SUCCESS,0,10.02,oracle_db/employees/2026/01/18,
2026-01-18T19:08:56.724835,Source1.users,SUCCESS,0,12.48,Source1/users/2026/01/18,
2026-01-18T20:30:34.611756,postgres_source.orders,SUCCESS,0,27.93,postgres_source/orders/2026/01/18,
2026-01-18T20:30:43.241932,postgres_source.orders,SUCCESS,0,8.58,postgres_source/orders/2026/01/18,
2026-01-18T20:30:53.871011,oracle_db.employees,SUCCESS,0,10.62,oracle_db/employees/2026/01/18,
2026-01-18T20:31:02.292459,Source1.users,SUCCESS,0,8.41,Source1/users/2026/01/18,
2026-01-18T20:32:31.843541,postgres_source.orders,SUCCESS,0,27.58,postgres_source/orders/2026/01/18,
2026-01-18T20:32:39.626454,postgres_source.orders,SUCCESS,0,7.75,postgres_source/orders/2026/01/18,
2026-01-18T20:32:49.266742,oracle_db.employees,SUCCESS,0,9.64,oracle_db/employees/2026/01/18,
2026-01-18T20:32:56.971275,Source1.users,SUCCESS,0,7.7,Source1/users/2026/01/18,
2026-01-18T20:32:56.984876,coingecko.crypto_price,FAILED,0,0.0,,Unsupported source type: api
2026-01-18T20:33:52.572941,postgres_source.orders,SUCCESS,0,9.87,postgres_source/orders/2026/01/18,
2026-01-18T20:34:00.192854,postgres_source.orders,SUCCESS,0,7.62,postgres_source/orders/2026/01/18,
2026-01-18T20:34:07.634152,oracle_db.employees,SUCCESS,0,7.44,oracle_db/employees/2026/01/18,
2026-01-18T20:34:14.993892,Source1.users,SUCCESS,0,7.35,Source1/users/2026/01/18,
2026-01-18T20:34:15.001070,coingecko.crypto_price,FAILED,0,0.0,,Unsupported source type: api
2026-01-18T20:38:53.817279,postgres_source.orders,SUCCESS,0,10.25,postgres_source/orders/2026/01/18,
2026-01-18T20:39:01.719482,postgres_source.orders,SUCCESS,0,7.89,postgres_source/orders/2026/01/18,
2026-01-18T20:39:09.142124,oracle_db.employees,SUCCESS,0,7.42,oracle_db/employees/2026/01/18,
2026-01-18T20:39:16.526560,Source1.users,SUCCESS,0,7.38,Source1/users/2026/01/18,
2026-01-18T20:39:16.550144,coingecko.crypto_price,FAILED,0,0.02,,'coingecko'
2026-01-18T20:41:53.282430,postgres_source.orders,SUCCESS,0,10.02,postgres_source/orders/2026/01/18,
2026-01-18T20:42:01.897082,postgres_source.orders,SUCCESS,0,8.61,postgres_source/orders/2026/01/18,
2026-01-18T20:42:09.663381,oracle_db.employees,SUCCESS,0,7.76,oracle_db/employees/2026/01/18,
2026-01-18T20:42:17.052598,Source1.users,SUCCESS,0,7.39,Source1/users/2026/01/18,
2026-01-18T20:42:17.260041,coingecko.crypto_price,FAILED,0,0.03,,"Missing 1 field(s) in configuration `RestApiConfiguration`: `resources`
for field `resources` the following (config provider, key) were tried in order:
  (Environment Variables, API_TO_ADLS_COINGECKO__SOURCES__REST_API__REST_API__RESOURCES)
  (Environment Variables, API_TO_ADLS_COINGECKO__SOURCES__REST_API__RESOURCES)
  (Environment Variables, API_TO_ADLS_COINGECKO__SOURCES__RESOURCES)
  (Environment Variables, API_TO_ADLS_COINGECKO__RESOURCES)
  (secrets.toml, api_to_adls_coingecko.sources.rest_api.rest_api.resources)
  (secrets.toml, api_to_adls_coingecko.sources.rest_api.resources)
  (secrets.toml, api_to_adls_coingecko.sources.resources)
  (secrets.toml, api_to_adls_coingecko.resources)
  (Environment Variables, SOURCES__REST_API__REST_API__RESOURCES)
  (Environment Variables, SOURCES__REST_API__RESOURCES)
  (Environment Variables, SOURCES__RESOURCES)
  (Environment Variables, RESOURCES)
  (secrets.toml, sources.rest_api.rest_api.resources)
  (secrets.toml, sources.rest_api.resources)
  (secrets.toml, sources.resources)
  (secrets.toml, resources)
NOTE: following fields in `RestApiConfiguration` got resolved: `client`
Provider `secrets.toml` loaded values from locations:
	- C:\Users\Vinithkumar.Perumal\OneDrive - insidemedia.net\Documents\dlt_ingestion_copy\dlt_ingestion - Copy\dlt-ingestion-framework\.dlt\secrets.toml
Provider `secrets.toml` probed but not found the following locations:
	- C:\Users\Vinithkumar.Perumal\.dlt\secrets.toml
Provider `config.toml` probed but not found the following locations:
	- C:\Users\Vinithkumar.Perumal\.dlt\config.toml
	- C:\Users\Vinithkumar.Perumal\OneDrive - insidemedia.net\Documents\dlt_ingestion_copy\dlt_ingestion - Copy\dlt-ingestion-framework\.dlt\config.toml
WARNING: provider `config.toml` is empty. Locations (i.e., files) are missing or empty.

Learn more: https://dlthub.com/docs/general-usage/credentials/
"
2026-01-18T20:43:25.172755,postgres_source.orders,SUCCESS,0,9.83,postgres_source/orders/2026/01/18,
2026-01-18T20:43:33.098268,postgres_source.orders,SUCCESS,0,7.92,postgres_source/orders/2026/01/18,
2026-01-18T20:43:40.520860,oracle_db.employees,SUCCESS,0,7.42,oracle_db/employees/2026/01/18,
2026-01-18T20:43:48.002532,Source1.users,SUCCESS,0,7.48,Source1/users/2026/01/18,
2026-01-18T20:43:48.027486,coingecko.crypto_price,FAILED,0,0.02,,"Missing 1 field(s) in configuration `RestApiConfiguration`: `resources`
for field `resources` the following (config provider, key) were tried in order:
  (Environment Variables, API_TO_ADLS_COINGECKO__SOURCES__REST_API__REST_API__RESOURCES)
  (Environment Variables, API_TO_ADLS_COINGECKO__SOURCES__REST_API__RESOURCES)
  (Environment Variables, API_TO_ADLS_COINGECKO__SOURCES__RESOURCES)
  (Environment Variables, API_TO_ADLS_COINGECKO__RESOURCES)
  (secrets.toml, api_to_adls_coingecko.sources.rest_api.rest_api.resources)
  (secrets.toml, api_to_adls_coingecko.sources.rest_api.resources)
  (secrets.toml, api_to_adls_coingecko.sources.resources)
  (secrets.toml, api_to_adls_coingecko.resources)
  (Environment Variables, SOURCES__REST_API__REST_API__RESOURCES)
  (Environment Variables, SOURCES__REST_API__RESOURCES)
  (Environment Variables, SOURCES__RESOURCES)
  (Environment Variables, RESOURCES)
  (secrets.toml, sources.rest_api.rest_api.resources)
  (secrets.toml, sources.rest_api.resources)
  (secrets.toml, sources.resources)
  (secrets.toml, resources)
NOTE: following fields in `RestApiConfiguration` got resolved: `client`
Provider `secrets.toml` loaded values from locations:
	- C:\Users\Vinithkumar.Perumal\OneDrive - insidemedia.net\Documents\dlt_ingestion_copy\dlt_ingestion - Copy\dlt-ingestion-framework\.dlt\secrets.toml
Provider `secrets.toml` probed but not found the following locations:
	- C:\Users\Vinithkumar.Perumal\.dlt\secrets.toml
Provider `config.toml` probed but not found the following locations:
	- C:\Users\Vinithkumar.Perumal\OneDrive - insidemedia.net\Documents\dlt_ingestion_copy\dlt_ingestion - Copy\dlt-ingestion-framework\.dlt\config.toml
	- C:\Users\Vinithkumar.Perumal\.dlt\config.toml
WARNING: provider `config.toml` is empty. Locations (i.e., files) are missing or empty.

Learn more: https://dlthub.com/docs/general-usage/credentials/
"
2026-01-18T20:44:49.098617,postgres_source.orders,SUCCESS,0,10.07,postgres_source/orders/2026/01/18,
2026-01-18T20:44:56.941678,postgres_source.orders,SUCCESS,0,7.84,postgres_source/orders/2026/01/18,
2026-01-18T20:45:04.562731,oracle_db.employees,SUCCESS,0,7.62,oracle_db/employees/2026/01/18,
2026-01-18T20:45:12.032179,Source1.users,SUCCESS,0,7.47,Source1/users/2026/01/18,
2026-01-18T20:45:21.288796,coingecko.crypto_price,SUCCESS,0,9.25,coingecko/crypto_price/2026/01/18,
